game_id,date,player,rank,substitute_player,winner,score,color,num_of_cities,num_of_settlement,num_of_roads,num_of_dev_cards,buy_dev_card_first,builds_city_first,builds_settlement_first,num_of_harbor,which_resources_first,cashier,time_in_min,is_extension,start_time,longest_road,largest_army,first_brick_harbor,first_ore_harbor,first_grain_harbor,first_wool_harbor,first_lumber_harbor,first_3to1_harbor,num_of_brick_harbor,num_of_grain_harbor,num_of_3to1_harbor,num_of_lumber_harbor,num_of_ore_harbor,num_of_wool_harbor,initial_dices,dessert_placement
54.0,2022-11-12,B,3.0,,B,10.0,Red,4.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,"['Grain', 'Grain', 'Ore']",0.0,80.0,0.0,13:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 9, 10, 4, 9, 11",Middle
54.0,2022-11-12,A,4.0,,B,9.0,White,3.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,"['Brick', 'Lumber', 'Ore']",1.0,80.0,0.0,13:25:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3, 8, 10, 3, 4, 19",Middle
55.0,2022-11-13,E,1.0,,B,6.0,Brown,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,"['Lumber', 'Wool', 'Ore']",0.0,75.0,1.0,17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5, 9, 10, 4, 9, 11",
55.0,2022-11-13,B,2.0,,B,10.0,Green,1.0,4.0,7.0,8.0,1.0,0.0,0.0,0.0,"['Ore', 'Wool', 'Wool']",0.0,75.0,1.0,17:50:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5, 6, 9, 8, 10, 2",
55.0,2022-11-13,V,3.0,,B,7.0,Blue,2.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,"['Ore', 'Grain', 'Grain']",0.0,75.0,1.0,17:50:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"4, 8, 6, 11, 12",
55.0,2022-11-13,A,4.0,,B,9.0,White,2.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,"['Wool', 'Grain', 'Lumber']",1.0,75.0,1.0,17:50:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 6, 9, 4, 5, 8",
55.0,2022-11-13,M,5.0,,B,7.0,Orange,1.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,"['Lumber', 'Ore', 'Grain']",0.0,75.0,1.0,17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"5, 10, 11, 3, 8, 9",
56.0,2022-11-13,M,1.0,,E,8.0,Orange,3.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,"['Grain', 'Ore', 'Brick']",0.0,70.0,1.0,22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"5, 6, 9, 4, 11, 11",
56.0,2022-11-13,V,2.0,,E,5.0,Blue,0.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,"['Grain', 'Lumber']",0.0,70.0,1.0,22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8, 9, 10, 6, 3",
56.0,2022-11-13,A,3.0,,E,9.0,White,4.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,"['Lumber', 'Wool']",1.0,70.0,1.0,22:40:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"8, 10, 5, 4, 5",
56.0,2022-11-13,E,4.0,,E,10.0,Brown,3.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,"['Brick', 'Grain', 'Ore']",0.0,70.0,1.0,22:40:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"4, 5, 8, 2, 6, 9",
56.0,2022-11-13,B,5.0,,E,7.0,Green,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,"['Ore', 'Grain', 'Lumber']",0.0,70.0,1.0,22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"6, 9, 10, 4, 5, 2",
57.0,2022-11-14,B,1.0,,V,5.0,Red,0.0,5.0,8.0,1.0,0.0,0.0,0.0,3.0,"['Brick', 'Wool']",0.0,90.0,0.0,20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"5, 9, 10, 9, 10",
57.0,2022-11-14,V,2.0,,V,10.0,Blue,0.0,5.0,10.0,4.0,1.0,0.0,1.0,2.0,"['Wool', 'Ore', 'Lumber']",0.0,90.0,0.0,20:45:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"5, 6, 10, 3, 4, 6",
57.0,2022-11-14,A,3.0,,V,7.0,White,1.0,5.0,9.0,4.0,0.0,1.0,0.0,1.0,"['Grain', 'Wool', 'Ore']",1.0,90.0,0.0,20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"3, 10, 8, 5, 8, 3",
57.0,2022-11-14,M,4.0,,V,4.0,Orange,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,"['Lumber', 'Brick', 'Wool']",0.0,90.0,0.0,20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"4, 9, 11, 4, 8",
58.0,2022-11-19,E,1.0,,B,7.0,White,3.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,"['Brick', 'Brick', 'Grain']",1.0,30.0,0.0,21:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"5, 8, 10, 5, 9, 10",Middle
58.0,2022-11-19,B,2.0,,B,10.0,Blue,2.0,2.0,7.0,4.0,1.0,0.0,0.0,1.0,"['Wool', 'Grain', 'Grain']",0.0,30.0,0.0,21:55:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3, 8, 6, 9, 10",Middle
58.0,2022-11-19,M,3.0,,B,4.0,Orange,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,"['Brick', 'Lumber', 'Wool']",0.0,30.0,0.0,21:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3, 8, 10, 4, 9, 11",Middle
59.0,2022-11-19,B,1.0,,B,11.0,Blue,4.0,0.0,4.0,6.0,1.0,1.0,0.0,1.0,"['Brick', 'Ore', 'Wool']",0.0,40.0,0.0,22:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"3, 6, 9, 10, 9, 11",Middle
59.0,2022-11-19,M,2.0,,B,4.0,Orange,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,"['Wool', 'Grain', 'Wool']",0.0,40.0,0.0,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4, 5, 6, 5, 9, 10",Middle
59.0,2022-11-19,E,3.0,,B,6.0,White,1.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,"['Brick', 'Brick', 'Lumber']",1.0,40.0,0.0,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3, 8, 10, 5, 8, 10",Middle
60.0,2022-11-20,M,1.0,,M,10.0,Orange,4.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,"['Grain', 'Brick']",0.0,85.0,0.0,01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"5, 8, 10, 3, 6",Outer Circle
60.0,2022-11-20,E,2.0,,M,9.0,White,3.0,2.0,9.0,4.0,0.0,0.0,1.0,1.0,"['Lumber', 'Brick', 'Grain']",1.0,85.0,0.0,01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"5, 8, 10, 3, 6, 11",Outer Circle
60.0,2022-11-20,V,3.0,,M,7.0,Red,0.0,5.0,13.0,0.0,0.0,0.0,0.0,2.0,"['Lumber', 'Ore', 'Brick']",0.0,85.0,0.0,01:25:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"8, 4, 6, 12, 11",Outer Circle
60.0,2022-11-20,B,4.0,,M,8.0,Blue,0.0,5.0,15.0,8.0,1.0,0.0,0.0,2.0,"['Brick', 'Grain', 'Wool']",0.0,85.0,0.0,01:25:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"5, 9, 6, 4, 9, 6",Outer Circle
61.0,2022-11-20,E,1.0,,B,9.0,White,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,"['Brick', 'Ore', 'Lumber']",1.0,45.0,0.0,21:45:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5, 8, 10, 4, 9, 11",Outer Circle
61.0,2022-11-20,B,2.0,,B,10.0,Blue,1.0,5.0,11.0,4.0,1.0,0.0,1.0,2.0,"['Grain', 'Grain', 'Grain']",0.0,45.0,0.0,21:45:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"5, 6, 9, 3, 4, 8",Outer Circle
61.0,2022-11-20,M,3.0,,B,8.0,Orange,3.0,2.0,8.0,1.0,0.0,1.0,0.0,2.0,"['Lumber', 'Lumber', 'Grain']",0.0,45.0,0.0,21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"4,5, 8, 3, 6, 9",Outer Circle
62.0,2022-11-30,E,1.0,,E,10.0,White,1.0,4.0,11.0,5.0,0.0,0.0,1.0,0.0,"['Lumber', 'Wool', 'Grain']",0.0,60.0,0.0,22:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3, 5, 6, 4, 9, 11",Middle
62.0,2022-11-30,V,2.0,,E,4.0,Blue,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,"['Grain', 'Wool']",0.0,60.0,0.0,22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"2, 6, 5, 2",Middle
62.0,2022-11-30,Cc,3.0,B,E,8.0,Red,3.0,2.0,8.0,2.0,1.0,1.0,0.0,2.0,"['Grain', 'Ore']",1.0,60.0,0.0,22:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"6, 8, 10, 4, 11",Middle
62.0,2022-11-30,M,4.0,,E,7.0,Orange,2.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,"['Brick', 'Lumber', 'Grain']",0.0,60.0,0.0,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"9, 10, 8, 3, 6, 9",Middle
63.0,2022-12-04,Cc,1.0,,Cc,10.0,White,2.0,2.0,8.0,5.0,0.0,1.0,0.0,1.0,"['Brick', 'Lumber', 'Grain']",0.0,60.0,0.0,17:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"5, 9, 10, 12, 6, 11",Outer Circle
63.0,2022-12-04,M,2.0,,Cc,6.0,Orange,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,"['Lumber', 'Wool']",0.0,60.0,0.0,17:50:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"5, 6, 11, 9, 12",Outer Circle
63.0,2022-12-04,Alper,3.0,,Cc,6.0,Red,1.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,"['Wool', 'Lumber', 'Grain']",0.0,60.0,0.0,17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"9, 10, 11, 4, 8, 10",Outer Circle
63.0,2022-12-04,B,4.0,,Cc,9.0,Blue,3.0,1.0,8.0,6.0,1.0,0.0,1.0,1.0,"['Lumber', 'Lumber', 'Ore']",1.0,60.0,0.0,17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"3, 6, 9, 5, 8, 10",Outer Circle
64.0,2022-12-11,V,1.0,,B,8.0,Orange,2.0,2.0,12.0,3.0,0.0,1.0,0.0,1.0,"['Wool', 'Grain']",0.0,60.0,0.0,17:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"5, 8, 10, 3, 6",Outer Circle
64.0,2022-12-11,B,2.0,,B,10.0,Blue,4.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,"['Ore', 'Grain', 'Grain']",0.0,60.0,0.0,17:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"5, 6, 9, 4, 8, 3",Outer Circle
64.0,2022-12-11,E,3.0,,B,6.0,White,1.0,3.0,11.0,2.0,1.0,0.0,1.0,1.0,"['Grain', 'Wool', 'Lumber']",1.0,60.0,0.0,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"4, 6, 9, 5, 8, 10",Outer Circle
65.0,2022-12-11,B,1.0,,E,6.0,Blue,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,"['Lumber', 'Lumber']",0.0,36.0,0.0,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 6, 10, 10, 8",Middle
65.0,2022-12-11,E,2.0,,E,10.0,White,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,"['Lumber', 'Lumber', 'Grain']",1.0,36.0,0.0,20:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3, 4, 6, 5, 9, 10",Middle
65.0,2022-12-11,V,3.0,,E,3.0,Orange,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,"['Grain', 'Lumber', 'Ore']",0.0,36.0,0.0,20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"8, 10, 9, 6, 12",Middle
66.0,2022-12-15,E,1.0,,E,10.0,White,4.0,1.0,6.0,5.0,1.0,1.0,0.0,2.0,"['Brick', 'Wool']",0.0,60.0,0.0,23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"6, 8, 9, 4, 8",Middle
66.0,2022-12-15,B,2.0,,E,7.0,Blue,0.0,3.0,9.0,4.0,0.0,0.0,1.0,0.0,"['Ore', 'Ore', 'Brick']",1.0,60.0,0.0,23:15:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5, 9, 10, 4, 9, 11",Middle
66.0,2022-12-15,V,3.0,,E,7.0,Red,3.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,"['Lumber', 'Lumber', 'Brick']",0.0,60.0,0.0,23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3, 6, 11, 5, 8, 10",Middle
67.0,2022-12-17,V,1.0,,Cc,5.0,Brown,1.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,['Ore'],0.0,70.0,1.0,21:35:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,"5, 8, 9, 8",
67.0,2022-12-17,Ak,2.0,,Cc,8.0,Red,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,"['Brick', 'Wool', 'Lumber']",0.0,70.0,1.0,21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8, 9, 10, 3, 6, 12",
67.0,2022-12-17,M,3.0,,Cc,8.0,Orange,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,"['Lumber', 'Grain', 'Wool']",0.0,70.0,1.0,21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 6, 9, 4, 5, 11",
67.0,2022-12-17,Cc,4.0,,Cc,10.0,Blue,1.0,4.0,11.0,4.0,1.0,0.0,1.0,1.0,"['Lumber', 'Wool', 'Grain']",0.0,70.0,1.0,21:35:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"8, 9, 10, 4, 10, 11",
67.0,2022-12-17,E,5.0,,Cc,7.0,White,2.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,"['Lumber', 'Wool', 'Brick']",1.0,70.0,1.0,21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"8, 5, 12, 4, 6, 12",
67.0,2022-12-17,B,6.0,,Cc,5.0,Green,2.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,"['Lumber', 'Lumber', 'Grain']",0.0,70.0,1.0,21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"4, 8, 9, 10, 6",
68.0,2022-12-18,B,1.0,,B,10.0,Red,4.0,2.0,6.0,5.0,1.0,1.0,0.0,1.0,"['Lumber', 'Lumber', 'Grain']",0.0,70.0,0.0,03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"4, 6, 8, 3, 4, 8",Outer Circle
68.0,2022-12-18,E,2.0,,B,9.0,White,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,"['Ore', 'Ore', 'Wool']",1.0,70.0,0.0,03:10:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4, 5, 10, 3, 6, 11",Outer Circle
68.0,2022-12-18,V,3.0,,B,6.0,Orange,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,"['Brick', 'Grain']",0.0,70.0,0.0,03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"9, 10, 11, 9, 10",Outer Circle
68.0,2022-12-18,Ak,4.0,,B,8.0,Blue,4.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,"['Lumber', 'Brick', 'Grain']",0.0,70.0,0.0,03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"12, 3, 11, 3, 6, 9",Outer Circle
69.0,2022-12-18,M,1.0,,B,6.0,Orange,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,"['Grain', 'Lumber', 'Wool']",0.0,65.0,1.0,16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"3, 5, 8, 10, 3, 5",
69.0,2022-12-18,Cc,2.0,,B,7.0,Blue,1.0,4.0,11.0,3.0,1.0,0.0,0.0,2.0,"['Wool', 'Ore', 'Grain']",0.0,65.0,1.0,16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"5, 6, 9, 3, 9, 10",
69.0,2022-12-18,B,3.0,,B,11.0,Red,3.0,2.0,8.0,6.0,0.0,1.0,1.0,1.0,"['Ore', 'Lumber', 'Grain']",0.0,65.0,1.0,16:20:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"6, 9, 10, 4, 6, 12",
69.0,2022-12-18,V,4.0,,B,7.0,Green,0.0,4.0,9.0,2.0,0.0,0.0,0.0,2.0,"['Brick', 'Brick']",0.0,65.0,1.0,16:20:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"6, 9, 10, 8, 4",
69.0,2022-12-18,E,5.0,,B,9.0,White,2.0,4.0,7.0,6.0,0.0,0.0,0.0,2.0,"['Lumber', 'Brick', 'Grain']",1.0,65.0,1.0,16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"4, 11, 11, 4, 9, 8",
70.0,2022-12-21,V,1.0,,A,8.0,Blue,1.0,4.0,17.0,3.0,1.0,0.0,0.0,2.0,"['Lumber', 'Lumber', 'Wool']",0.0,125.0,0.0,21:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"5, 8, 10, 3, 4, 6",Middle
70.0,2022-12-21,A,2.0,,A,10.0,White,4.0,0.0,6.0,3.0,0.0,1.0,0.0,2.0,"['Ore', 'Ore', 'Wool']",1.0,125.0,0.0,21:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"6, 9, 10, 4, 9, 11",Middle
70.0,2022-12-21,F,3.0,,A,6.0,Orange,1.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0,"['Lumber', 'Brick']",0.0,125.0,0.0,21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8, 10, 3, 6, 12",Middle
70.0,2022-12-21,B,4.0,,A,8.0,Red,1.0,3.0,10.0,6.0,0.0,0.0,0.0,1.0,"['Ore', 'Lumber', 'Brick']",0.0,125.0,0.0,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 9, 10, 5, 6, 11",Middle
71.0,2022-12-22,F,1.0,,M,7.0,Brown,3.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,"['Grain', 'Grain', 'Wool']",0.0,100.0,1.0,21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 8, 9, 4, 6, 12",
71.0,2022-12-22,M,2.0,,M,10.0,Orange,3.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,"['Wool', 'Brick', 'Lumber']",0.0,100.0,1.0,21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"5, 8, 10, 8, 10, 12",
71.0,2022-12-22,A,3.0,,M,7.0,White,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,"['Wool', 'Ore']",1.0,100.0,1.0,21:40:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"4, 8, 9, 3, 8",
71.0,2022-12-22,Cc,4.0,,M,7.0,Red,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,"['Grain', 'Grain', 'Grain']",0.0,100.0,1.0,21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"4, 6, 9, 3, 9, 10",
71.0,2022-12-22,V,5.0,,M,7.0,Blue,0.0,4.0,8.0,6.0,1.0,0.0,0.0,2.0,"['Ore', 'Brick']",0.0,100.0,1.0,21:40:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"6, 9, 10, 8, 11",
